Key,Module,Translation
factory.planner.feature_save_title,factory,保存和加載
factory.planner.feature_stats_desc,factory,實時生產統計、瓶頸檢測和優化建議
factory.planner.feature_stats_title,factory,生產分析
factory.planner.features_subtitle,factory,規劃完美AIC工廠所需的一切
factory.planner.features_title,factory,功能
factory.planner.report_issues,factory,報告問題和想法
factory.planner.start_planning,factory,開始規劃
factory.planner.subtitle,factory,使用交互式網格規劃器設計和優化您的AIC（自動化工業綜合體）工廠佈局
factory.planner.wip_message,factory,此工具仍在積極開發中。請在我們的Discord社群報告任何問題或分享您的想法！
factory.planner.wip_title,factory,開發中
factory.popular,factory,熱門
factory.port_config,factory,設定連接埠
factory.port_config_hint,factory,點擊輸出端口分配物品。輸入端口的物品將被消耗。
factory.power,factory,電力
factory.power_consumed,factory,電力消耗
factory.power_warning,factory,電力不足！
factory.produced,factory,生產/分鐘
factory.produced_by,factory,生產者
factory.producing,factory,正在生產
factory.production_chain,factory,生產鏈
factory.production_depth,factory,生產深度
factory.production_flow,factory,生產流程
factory.production_flows,factory,生產流程
factory.production_imbalance,factory,生產不平衡
factory.production_rate,factory,生產速率
factory.production_statistics,factory,生產統計
factory.production_stats_note,factory,所有速率以每分鐘顯示。淨值 = 生產 - 消耗。
factory.production_summary,factory,摘要
factory.raw_material,factory,原材料
factory.raw_materials,factory,原材料
factory.recipe,factory,配方
factory.redo,factory,重做
factory.requires,factory,需要
factory.reset_view,factory,重置視圖
factory.rotate,factory,旋轉
factory.rotate_building,factory,旋轉建築
factory.rotate_ccw,factory,逆時針旋轉
factory.rotate_cw,factory,順時針旋轉
factory.save,factory,保存
factory.save_name,factory,名稱
factory.save_online,factory,線上儲存
factory.saved_games,factory,已保存的遊戲
factory.select_building,factory,選擇建築...
factory.select_item,factory,選擇物品...
factory.select_output,factory,選擇輸出
factory.select_recipe,factory,選擇配方
factory.set_output,factory,設定輸出
factory.set_recipe,factory,設定配方
factory.settings,factory,設置
factory.sim_fast,factory,快速 (2x)
factory.sim_faster,factory,更快 (4x)
factory.sim_normal,factory,正常 (1x)
factory.sim_paused,factory,已暫停
factory.sim_speed,factory,速度
factory.state_clogged,factory,輸出阻塞
factory.state_idle,factory,未激活
factory.state_producing,factory,生產中
factory.state_unlinked,factory,無輸入連接
factory.state_waiting,factory,等待輸入
factory.status,factory,狀態
factory.suggestion_add_building,factory,添加一個帶有這些配方之一的新建築並將其連接到消費者
factory.suggestions_to_fix_deficits,factory,修復赤字的建議
factory.surplus,factory,盈餘
factory.theoretical,factory,理論值
factory.thumbnail_preview,factory,預覽
factory.title,factory,工廠規劃器
factory.total_buildings,factory,活躍建築
factory.travel_time,factory,移動時間
factory.undo,factory,撤銷
factory.unlimited,factory,無限
factory.update_save,factory,更新存檔
factory.view_compact,factory,緊湊檢視
factory.view_grid,factory,網格檢視
factory.view_list,factory,列表檢視
factory.view_mode,factory,檢視模式
factory.visibility_private,factory,私密
factory.visibility_private_desc,factory,僅自己可見
factory.visibility_public,factory,公開
factory.visibility_public_desc,factory,在社群藍圖中可見
factory.your_online_saves,factory,您的線上存檔
factory.zoom_in,factory,放大
factory.zoom_out,factory,縮小
factory_plans.all_time,factory_plans,All Time
factory_plans.back_to_browse,factory_plans,Back to All Blueprints
factory_plans.be_first_to_share,factory_plans,Be the first to share a blueprint for
factory_plans.blueprint_found,factory_plans,blueprint found
factory_plans.blueprint_name,factory_plans,Blueprint Name
factory_plans.blueprints_found,factory_plans,blueprints found
factory_plans.browse_crafting_blueprints,factory_plans,Browse community factory blueprints for crafting
factory_plans.buildings,factory_plans,Buildings
factory_plans.buildings_used,factory_plans,Buildings Used
factory_plans.by,factory_plans,by
factory_plans.comments,factory_plans,Comments
factory_plans.confirm_delete,factory_plans,Are you sure you want to delete
factory_plans.create_blueprint,factory_plans,Create Blueprint
factory_plans.create_first_blueprint,factory_plans,Create your first factory blueprint to share with the community!
factory_plans.create_new,factory_plans,Create New
factory_plans.delete_error,factory_plans,Failed to delete blueprint
factory_plans.description,factory_plans,Browse and share community AIC factory blueprints for Arknights: Endfield
factory_plans.description_label,factory_plans,Description
factory_plans.full_description,factory_plans,Full Description
factory_plans.full_description_hint,factory_plans,Detailed guide for your blueprint (optional)
factory_plans.game_stage,factory_plans,Game Stage
factory_plans.grid_size,factory_plans,Grid size
factory_plans.how_to_craft,factory_plans,How to Craft
factory_plans.ingame_code,factory_plans,In-Game Code
factory_plans.ingame_code_hint,factory_plans,Optional: Your in-game factory sharing code
factory_plans.ingame_code_label,factory_plans,In-Game Sharing Code
factory_plans.ingame_region,factory_plans,Server Region
factory_plans.inputs,factory_plans,Inputs
factory_plans.latest,factory_plans,Latest
factory_plans.load_in_planner,factory_plans,Load in Planner
factory_plans.loading_blueprint,factory_plans,Loading blueprint...
factory_plans.make_private,factory_plans,Make Private
factory_plans.make_public,factory_plans,Make Public
factory_plans.manage_your_blueprints,factory_plans,Manage your shared factory blueprints
factory_plans.most_liked,factory_plans,Most Liked
factory_plans.my_blueprints,factory_plans,My Blueprints
factory_plans.net_power,factory_plans,Net Power
factory_plans.no_blueprints,factory_plans,No Blueprints Yet
factory_plans.no_blueprints_yet,factory_plans,No Blueprints Yet
factory_plans.no_external_inputs,factory_plans,No external inputs required
factory_plans.not_found,factory_plans,Blueprint Not Found
factory_plans.not_found_desc,factory_plans,This blueprint may have been deleted or made private.
factory_plans.open_planner,factory_plans,Open Factory Planner
factory_plans.outputs,factory_plans,Outputs
factory_plans.popular,factory_plans,Most Popular
factory_plans.power_consumption,factory_plans,Consumption
factory_plans.power_generation,factory_plans,Generation
factory_plans.private,factory_plans,Private
factory_plans.production,factory_plans,Production
factory_plans.production_preview,factory_plans,Production Preview
factory_plans.production_summary,factory_plans,Production Summary
factory_plans.public,factory_plans,Public
factory_plans.region,factory_plans,Region
factory_plans.save_blueprint,factory_plans,Save Blueprint
factory_plans.saving,factory_plans,Saving...
factory_plans.search_placeholder,factory_plans,Search blueprints...
factory_plans.share_blueprint,factory_plans,Share Blueprint
factory_plans.share_description,factory_plans,Share your factory layout with the community
factory_plans.short_description,factory_plans,Short Description
factory_plans.short_description_hint,factory_plans,Brief description shown on cards (max 200 chars)
factory_plans.sort_latest,factory_plans,Latest
factory_plans.sort_popular,factory_plans,Popular
factory_plans.tags,factory_plans,Tags
factory_plans.tags_hint,factory_plans,Select up to 3 tags
factory_plans.this_month,factory_plans,This Month
factory_plans.this_week,factory_plans,This Week
factory_plans.thumbnail_preview,factory_plans,Thumbnail Preview
factory_plans.title,factory_plans,AIC Factory Blueprints
factory_plans.toggle_error,factory_plans,Failed to update visibility
factory_plans.total_buildings,factory_plans,Total buildings
factory_plans.update_blueprint,factory_plans,Update Blueprint
factory_plans.video_guide,factory_plans,Video Guide
factory_plans.visibility,factory_plans,Visibility
factory_plans.visibility_private,factory_plans,Private - Only you can see
factory_plans.visibility_public,factory_plans,Public - Anyone can see
factory_plans.youtube_url,factory_plans,YouTube Video URL
factory_plans.youtube_url_hint,factory_plans,Optional video guide
guides.features_title,guides,你將學到什麼
home.ascension_planner_desc,home,規劃角色和武器升級，追蹤材料
home.browse_blueprints,home,Browse Community Blueprints
home.character_builds,home,角色配裝
home.character_planner_desc,home,規劃您的角色進度和資源
home.character_showcase_desc,home,分享和發現來自社群的角色配置
home.characters_desc,home,瀏覽所有終末地角色的完整詳細資訊和社群討論
home.check_out_tools,home,看看我的工具！
home.codes.copied,home,已複製！
home.codes.copy,home,複製代碼
home.codes.ends_in,home,結束於
home.codes.expired,home,已過期
home.codes.how_to_redeem,home,兌換方式：遊戲內進入 [設定] > [平台與帳號] > [兌換碼]
home.codes.no_expiration,home,永久有效
home.codes.tap_to_copy,home,點擊複製
home.codes.title,home,兌換碼
home.coming_soon,home,即將推出
home.community,home,社群
home.community_builds_desc,home,分享和探索社群角色構建
home.community_plans_desc,home,與社群分享和探索工廠計劃
home.equipment_desc,home,探索裝備套裝及其獎勵
home.essences_desc,home,發現武器精華及其效果
home.events.ended,home,已結束
home.events.ends_in,home,結束於
home.events.left,home,剩餘
home.events.not_confirmed,home,未確認
home.events.starts_in,home,開始於
home.events.title,home,活動
home.factory_blueprints,home,AIC Factory Blueprints
home.factory_blueprints_desc,home,Browse and share community AIC factory blueprints
home.factory_planner_desc,home,輕鬆規劃和優化您的工廠佈局
home.factory_short,home,
home.factory_simulator,home,工廠模擬器
home.fun_tools,home,趣味與模擬
home.guides_desc,home,通過全面指南學習遊戲機制和策略
home.headhunt_tracker_desc,home,追蹤您的招募次數和保底計數器
home.interactive_map_desc,home,使用交互式地圖探索世界
home.login_register,home,登入 / 註冊
home.planner_desc,home,打開互動式工廠網格規劃器
home.planners,home,
home.popular_builds,home,熱門角色配裝
home.popular_builds_desc,home,發現社群中最受歡迎的角色配裝
home.simulators,home,
home.site_description,home,為明日方舟：終末地玩家打造的最酷工具與實用程序合集。
home.summon_simulator_desc,home,有趣的抽卡模擬器，附帶幸運排行榜！
home.toolbox,home,工具箱
home.toolbox_desc,home,探索我們的工具和實用程序集合
home.tools,home,工具
home.valley_iv_desc,home,探索Valley IV地區
home.view_all,home,查看全部
home.weapons_desc,home,探索所有武器類型及其屬性
home.welcome_to,home,歡迎來到
home.wuling_desc,home,探索武陵地區
home.your_profile,home,您的個人資料
map.activate,map,激活
map.amber_rice,map,琥珀米
map.battles,map,戰鬥遭遇
map.category_battles,map,戰鬥遭遇
map.category_chests,map,寶箱
map.category_collectibles,map,收藏品
map.category_daily_instances,map,每日副本
map.category_dungeons,map,地下城
map.category_ether,map,乙太資源
map.category_factory,map,工廠點位
map.category_mining_formations,map,礦脈
map.category_mining_points,map,採礦點
map.category_narrative,map,故事碎片
map.category_other,map,其他興趣點
map.category_plants,map,植物材料
map.category_rare_minerals,map,稀有礦物
map.category_terminals,map,終端
map.category_travel,map,快速旅行
map.challenge,map,挑戰
map.challenge_entrance,map,挑戰入口
map.chest,map,寶箱
map.chest_high_tier,map,高級寶箱
map.chest_locked,map,上鎖的寶箱
map.chest_normal,map,普通寶箱
map.clear_all,map,清除
map.clear_search,map,清除搜尋
map.click_to_explore,map,點擊探索
map.close,map,關閉
map.collectible,map,收集品
map.collectibles,map,收集品
map.communication_terminal,map,通訊終端
map.coordinates,map,座標
map.daily_dungeon,map,每日副本
map.dungeon,map,地下城
map.dungeon_entrance,map,地下城入口
map.dungeon_exit,map,地下城出口
map.enemies,map,敵人
map.enemy_encounter,map,敵人遭遇
map.energy_point,map,能量點
map.ether_recycle,map,
map.fast_travel,map,快速旅行
map.fast_travel_point,map,快速旅行點
map.feature_battles_desc,map,地下城入口、挑戰點和首領位置
map.feature_battles_title,map,戰鬥遭遇
map.feature_chests_desc,map,尋找並追蹤所有寶箱位置 - 普通、上鎖和高級寶箱
map.feature_chests_title,map,寶箱
map.feature_collectibles_desc,map,故事碎片、終端和收集點位置
map.feature_collectibles_title,map,收藏品
map.feature_filtering_desc,map,按類型、等級和區域篩選興趣點
map.feature_filtering_title,map,進階篩選
map.feature_filters_desc,map,
map.feature_filters_title,map,
map.feature_gathering_desc,map,
map.feature_gathering_title,map,
map.feature_mining_desc,map,礦石節點、礦脈和稀有礦物位置
map.feature_mining_title,map,採礦點
map.feature_poi_desc,map,
map.feature_poi_title,map,
map.feature_tracking_desc,map,
map.feature_tracking_title,map,
map.feature_travel_desc,map,遊戲內所有快速旅行點地圖
map.feature_travel_title,map,快速旅行
map.features_subtitle,map,追蹤所有重要位置
map.features_title,map,探索每個角落
map.filter,map,篩選與搜尋
map.filters,map,篩選
map.glowbug,map,螢光蟲
map.hub_area,map,中心區域
map.interactive_object,map,互動對象
map.layer,map,圖層
map.layers,map,地圖圖層
map.legend,map,圖例
map.level,map,關卡
map.level_ranges,map,等級範圍
map.loading,map,正在載入地圖數據...
map.mark_arrow,map,標記箭頭
map.mark_fac_unlocker,map,工廠解鎖器
map.mechanism,map,機關
map.mineral_copper,map,銅礦
map.mineral_iron,map,鐵礦
map.mineral_originium,map,源石
map.mineral_quartz,map,石英
map.mineral_special_metal,map,特殊金屬
map.narrative_fragment,map,碎片
map.no_results,map,未找到興趣點
map.poi_details,map,興趣點詳情
map.poi_types,map,興趣點類型
map.pois_visible,map,個可見興趣點
map.rare_mineral,map,稀有礦物
map.rare_prefix,map,稀有
map.reading_terminal,map,閱讀終端
map.recommended_level,map,推薦等級
map.redjade_ginseng,map,紅玉參
map.reed_rye,map,蘆葦黑麥
map.region,map,區域
map.region_talos_ii,map,塔衛二
map.region_valley_iv,map,四號谷地地圖
map.region_wuling,map,五陵地圖
map.report_issues,map,在 Discord 社群中報告問題和想法
map.reset_view,map,重置視圖
map.rewards,map,獎勵
map.scorchbug,map,焦蟲
map.search_placeholder,map,搜尋興趣點...
map.select_all,map,全部
map.select_layer,map,選擇圖層
map.select_region,map,選擇區域
map.show_all,map,顯示全部
map.special_locations,map,特殊地點
map.terminal,map,終端
map.title,map,互動地圖
map.travel_point,map,
map.type,map,類型
map.view_point,map,觀景點
map.warning_terminal,map,警告終端
map.welcome_subtitle,map,探索明日方舟：終末地的終極夥伴。尋找所有寶箱、採礦點、收藏品和興趣點。
map.wip_message,map,互動地圖正在開發中。加入我們的 Discord 社群報告問題或分享您的想法！
map.wip_title,map,開發中
map.zoom_in,map,放大
map.zoom_out,map,縮小
nav.achievement_tracker,nav,
nav.achievement_tracker_short,nav,
nav.ascension_planner,nav,升格規劃器
nav.character_planner,nav,角色規劃器
nav.character_showcase,nav,角色展示
nav.characters,nav,角色
nav.community_blueprints,nav,Community Blueprints
nav.community_builds,nav,社區配置
nav.community_plans,nav,社區計劃
nav.discord,nav,加入社群
nav.factory_planner,nav,工廠規劃器
nav.guides,nav,指南
nav.headhunt_short,nav,
nav.headhunt_tracker,nav,招募追蹤器
nav.home,nav,主頁
nav.interactive_map,nav,互動地圖
nav.planner,nav,規劃器
nav.profile,nav,個人資料
nav.recipes,nav,配方
nav.summon_simulator,nav,招募模擬器
nav.weapon_essence_solver,nav,Essence Solver
nav.weapon_essences,nav,武器精華
nav.weapons,nav,武器
notification.deleted,notification,刪除成功
notification.error,notification,發生錯誤
notification.loaded,notification,加載成功
notification.saved,notification,保存成功
reactions.authentication_required,reactions,需要身份驗證
reactions.dislike,reactions,踩
reactions.like,reactions,點讚
reactions.login_required,reactions,請登錄以對此內容作出反應。
summon.amazing_pull,summon,驚人的抽卡！您獲得了{count}個六星！這可能是第一名！提交到排行榜？
summon.amazing_pull_prompt,summon,驚人的抽卡！您獲得了{count}個六星！要提交到排行榜嗎？
summon.animation_in_progress,summon,動畫進行中...
summon.auth_error,summon,身份驗證錯誤。請重新登入。
summon.average,summon,平均
summon.average_joe,summon,普通人
summon.average_rarity,summon,平均稀有度
summon.average_title,summon,完美平衡，萬物應如此。
summon.base_six_star_rate,summon,基礎6★機率：{rate}%
summon.best_session,summon,最佳十連：
summon.better_five_star,summon,更好的結果！您的{count}個五星超越了之前的最佳{previous}！提交到排行榜？
summon.better_score,summon,更好的結果！您的得分{current}超越了之前的最佳{previous}！提交到排行榜？
summon.blessed_by_rng,summon,被RNG祝福
summon.blessed_title,summon,你被幸運之神眷顧了！
summon.character_collection,summon,角色收藏
summon.character_pool,summon,角色池
summon.characters_available,summon,{count}個可用角色
summon.collection_progress,summon,收藏進度：
summon.collection_ratio,summon,{current} / {total}個角色
summon.complete_character_list,summon,完整的可用角色清單及單個掉落率
summon.counted_message,summon,您的招募結果將計入排行榜。爭奪山丘之王角色！
summon.counter_resets,summon,獲得任何5★或6★時計數器重置
summon.current_pity_counter,summon,當前保底計數器：
summon.current_rate,summon,當前機率：{rate}%
summon.current_rate_with_bonus,summon,當前機率：{rate}% (+{bonus}% 加成)
summon.current_six_star_rate,summon,當前6★機率
summon.cursed_by_rng,summon,被RNG詛咒
summon.cursed_title,summon,抽卡之神在考驗你...
summon.description,summon,滿足您的抽卡癮！擲骰子追逐那些難以捉摸的6★角色，真實掉落率。「再來一次十連，我發誓！」
summon.discord_linked,summon,Discord已關聯 - 如果您獲勝，您將獲得角色！
summon.discord_warning,summon,您仍可以提交到排行榜，但如果沒有關聯Discord，獲勝後將無法獲得角色！
summon.download_image,summon,下載圖片
summon.drop_rates,summon,招募掉落率
summon.drop_rates_by_rarity,summon,按稀有度劃分的掉落率
summon.each_rate,summon,~{rate}% 每個
summon.expected_rate,summon,期望：{rate}%
summon.first_six_star,summon,首個6★於：
summon.first_six_star_pulls,summon,{count}次招募
summon.five_star_guarantee,summon,5★保底系統
summon.five_star_pity_counter,summon,5★保底計數器
summon.five_star_rate,summon,5★掉落率
summon.four_star_rate,summon,4★掉落率
summon.fun_stats,summon,趣味統計
summon.gacha_hell,summon,抽卡地獄
summon.gacha_hell_title,summon,願你的運氣很快好轉...
summon.generating_image,summon,正在生成圖片...
summon.guaranteed_at,summon,第{threshold}次招募時保證獲得6★
summon.guaranteed_five_star,summon,每{threshold}次未獲得5★+時保證獲得5★或更高
summon.individual_character_rates,summon,單個角色掉落率
summon.leaderboard_description,summon,本週前10名最佳十連（每週一重置）
summon.leaderboard_discord_reward,summon,第1名玩家將獲得{site} Discord上的「山丘之王」角色！
summon.leaderboard_title,summon,每週排行榜
summon.least_pulled_character,summon,最少招募的角色
summon.least_pulled_six_star,summon,最少招募的6★
summon.legendary_luck,summon,傳說級幸運
summon.legendary_title,summon,RNG之神眷顧著你！
summon.link_discord_profile,summon,在您的個人資料中關聯您的Discord帳號以獲得角色！
summon.link_discord_reminder,summon,別忘了關聯您的Discord帳號以獲得角色！
summon.loading_leaderboard,summon,正在載入排行榜...
summon.logged_in,summon,已登入
summon.login_to_save,summon,登入以保存您的結果
summon.lucky,summon,幸運！
summon.lucky_charm,summon,幸運符
summon.lucky_title,summon,幸運青睞勇者！
summon.most_pulled_character,summon,最常招募的角色
summon.most_pulled_six_star,summon,最常招募的6★
summon.new_record,summon,新紀錄！您的{count}個六星超越了之前的最佳{previous}！提交到排行榜？
summon.new_record_submitted,summon,新紀錄！您的得分{score}已提交到排行榜！
summon.next_guaranteed,summon,下一次招募保證獲得5★或更高！
summon.next_guarantees_five_star,summon,下一次招募保證獲得5★或更高！
summon.next_guarantees_six_star,summon,下一次招募保證獲得6★！
summon.nice_pull,summon,不錯的抽卡！
summon.no_history,summon,還沒有招募歷史。進行您的首次招募以在此處查看結果！
summon.not_counted_warning,summon,您的招募結果不會計入排行榜。
summon.not_logged_in,summon,未登入
summon.not_logged_in_message,summon,真可惜您沒有登入！這次抽卡本可以進入前10名。
summon.not_owned,summon,未擁有
summon.novice_description,summon,進行您的首次招募以查看統計！
summon.novice_summoner,summon,新手召喚師
summon.on_leaderboard,summon,排行榜第{placement}名
summon.owned_count,summon,{count}×
summon.perform_10x,summon,進行10次招募/尋訪
summon.pity_active,summon,保底系統啟動！+{bonus}%加成率
summon.pity_active_bonus,summon,保底啟動中：+{bonus}%加成
summon.pity_bonus,summon,保底加成
summon.pity_counter,summon,保底計數器
summon.pity_resets,summon,獲得6★時保底完全重置
summon.pity_starts_at,summon,保底從第{threshold}次招募開始：每次+{increase}%
summon.pity_system,summon,保底系統（6★）
summon.pool_description,summon,瀏覽招募池中的所有可用角色，按稀有度組織
summon.profile_error,summon,配置文件未載入。請重試。
summon.pulled_count,summon,已招募{count}個
summon.pulled_times,summon,已招募{count}次
summon.pulls_until_guaranteed_five_star,summon,距離保底5★的次數
summon.rarity_breakdown,summon,稀有度分佈
summon.rate,summon,{rate}%機率
summon.recent_description,summon,您最近的10次招募/尋訪結果
summon.recent_summons,summon,最近的招募
summon.record_beaten,summon,新紀錄！您的得分{current}超越了之前的最佳{previous}！
summon.record_holder,summon,紀錄保持者
summon.reset_confirm,summon,您確定要重置所有招募/尋訪統計資料嗎？此操作無法撤銷。
summon.reset_stats,summon,重置所有統計
summon.reset_warning,summon,這將永久刪除您的所有招募歷史
summon.result_preview,summon,招募/尋訪結果預覽
summon.session_preview,summon,招募/尋訪會話預覽
summon.share_result,summon,分享您的招募/尋訪結果
summon.share_session,summon,分享招募/尋訪會話
summon.six_star_rate,summon,6★掉落率
summon.six_star_resets_counter,summon,獲得6★也會重置此計數器
summon.six_stars_count,summon,{count}個六星
summon.slightly_unlucky,summon,有點倒霉
summon.slightly_unlucky_title,summon,情況可以更好...
summon.star_characters,summon,{rarity}星角色
summon.stats_description,summon,追蹤您的抽卡之旅，看看您有多幸運！
summon.stats_title,summon,您的招募統計
summon.submit,summon,提交到排行榜
summon.submit_failed,summon,提交到排行榜失敗。請重試。
summon.submit_qualifier,summon,您的招募結果符合排行榜資格！
summon.submit_success,summon,您的招募結果已提交到排行榜！
summon.submit_to_leaderboard,summon,提交到排行榜？
summon.submitting,summon,正在提交...
summon.summoned_on,summon,在{site}上招募
summon.summoning,summon,正在招募/尋訪10個角色...
summon.summons_until_guaranteed,summon,距離保底5★還有{count}次招募！
summon.summons_without_five_star,summon,未獲得5★+的招募次數：
summon.summons_without_five_star_plus,summon,未獲得5★+的招募次數
summon.table_character,summon,角色
summon.table_drop_rate,summon,掉落率
summon.table_profession,summon,職業
summon.table_rarity,summon,稀有度
summon.table_type,summon,類型
summon.title,summon,招募/尋訪模擬器
summon.total_pulls,summon,總招募次數
summon.total_value,summon,總價值
summon.unique_characters,summon,獨特角色
summon.unlucky,summon,倒霉
summon.very_lucky,summon,非常幸運！
summon.very_unlucky,summon,非常倒霉
summon.view_profile,summon,查看您的個人資料
summon.warning_until_guaranteed,summon,距離保底5★還有{count}次招募！
summon.your_stats,summon,您的統計
theme.dark,theme,深色
theme.dark_desc,theme,終末之地工具深色主題
theme.high_contrast,theme,高對比度
theme.light,theme,淺色
theme.light_desc,theme,終末之地工具淺色主題
theme.navy,theme,海軍藍
weapons.attack,weapons,攻擊力
weapons.attack_growth,weapons,攻擊力成長
weapons.attack_stats,weapons,攻擊屬性
weapons.best_characters,weapons,最佳裝備角色
weapons.best_weapons,weapons,最佳武器
weapons.breakthrough,weapons,突破
weapons.breakthrough_level,weapons,突破等級
weapons.compatible_characters,weapons,相容角色
weapons.compatible_characters_desc,weapons,此武器可以裝備給使用相同武器類型的角色。
weapons.compatible_weapons,weapons,相容武器
weapons.description,weapons,描述
weapons.effects,weapons,效果
weapons.level_up_requirements,weapons,升級要求
weapons.max_level,weapons,最大等級
weapons.no_skills,weapons,無技能數據
weapons.passive_attribute,weapons,被動屬性
weapons.potential_skill,weapons,潛能技能
weapons.results,weapons,找到武器
weapons.search,weapons,搜尋武器...
weapons.skill_level,weapons,等級
weapons.skill_levels_unlocked,weapons,技能等級解鎖
weapons.skills,weapons,技能
weapons.skills_talents,weapons,技能與天賦
weapons.special_attribute,weapons,特殊屬性
weapons.stage,weapons,階段 {stage}
weapons.stat_increase,weapons,屬性提升
weapons.view_compatible_characters,weapons,查看相容角色
