Key,Module,Translation
factory.notifications.failed_to_rotate,factory,建物の回転に失敗しました
factory.notifications.failed_to_save,factory,ゲームの保存に失敗しました
factory.notifications.imported_json,factory,工場のインポートに成功しました
factory.notifications.loaded,factory,"""{name}"" を読み込みました"
factory.notifications.new_grid_created,factory,サブ自動化コアで新しいグリッドを作成しました
factory.notifications.output_cleared,factory,出力アイテムをクリアしました
factory.notifications.output_selected,factory,出力アイテムを選択しました：{item}
factory.notifications.please_enter_name,factory,セーブ名を入力してください
factory.notifications.recipe_assigned,factory,レシピを割り当てました：{recipe}
factory.notifications.recipe_cleared,factory,レシピをクリアしました
factory.notifications.save_deleted,factory,セーブを削除しました
factory.notifications.saved_as,factory,"""{name}"" として保存しました"
factory.notifications.saved_to,factory,"""{name}"" に保存しました"
factory.online_benefits,factory,どのデバイスからでもアクセスでき、コミュニティと共有できます
factory.online_saves,factory,オンライン
factory.output,factory,出力
factory.output_buffer,factory,出力バッファ
factory.output_conveyors,factory,出力コンベア
factory.output_item,factory,出力アイテム
factory.outputs,factory,出力
factory.overview,factory,概要
factory.pan,factory,パン
factory.per_minute,factory,毎分
factory.place_building,factory,建物を配置
factory.plan_deleted,factory,プランを削除しました！
factory.plan_loaded,factory,プランを読み込みました！
factory.plan_saved,factory,プランを保存しました！
factory.plan_updated,factory,プランを更新しました！
factory.planner.feature_buildings_desc,factory,すべての工場建物に詳細情報、レシピ、生産統計でアクセス
factory.planner.feature_buildings_title,factory,建物ライブラリ
factory.planner.feature_community_desc,factory,他のプレイヤーが共有した工場レイアウトを閲覧して学ぶ（近日公開）
factory.planner.feature_community_title,factory,コミュニティプラン
factory.planner.feature_conveyors_desc,factory,エラーを検出し修正を提案するインテリジェントなコンベヤルーティングで建物を接続
factory.planner.feature_conveyors_title,factory,スマートコンベヤ
factory.planner.feature_grid_desc,factory,パンとズーム機能を備えたカスタマイズ可能なグリッドに建物とコンベヤを配置
factory.planner.feature_grid_title,factory,インタラクティブグリッド
factory.planner.feature_save_desc,factory,工場レイアウトをローカルに保存し、コミュニティと共有
factory.planner.feature_save_title,factory,保存と読み込み
factory.planner.feature_stats_desc,factory,リアルタイム生産統計、ボトルネック検出、最適化提案
factory.planner.feature_stats_title,factory,生産分析
factory.planner.features_subtitle,factory,完璧なAIC工場を計画するために必要なすべて
factory.planner.features_title,factory,機能
factory.planner.report_issues,factory,問題とアイデアを報告
factory.planner.start_planning,factory,プランニング開始
factory.planner.subtitle,factory,インタラクティブなグリッドベースプランナーでAIC（自動化産業複合体）工場レイアウトを設計・最適化
factory.planner.wip_message,factory,このツールは現在開発中です。問題を報告したり、アイデアを共有したりする場合は、Discordコミュニティをご利用ください！
factory.planner.wip_title,factory,開発中
factory.popular,factory,人気
factory.port_config,factory,ポート設定
factory.port_config_hint,factory,出力ポートをクリックしてアイテムを割り当てます。入力ポートに入るアイテムは消費されます。
factory.power,factory,電力
factory.power_consumed,factory,消費電力
factory.power_warning,factory,電力不足！
factory.produced,factory,生産/分
factory.produced_by,factory,生産者
factory.producing,factory,生産中
factory.production_chain,factory,生産チェーン
factory.production_depth,factory,生産深度
factory.production_flow,factory,生産フロー
factory.production_flows,factory,生産フロー
factory.production_imbalance,factory,生産不均衡
factory.production_rate,factory,生産速度
factory.production_statistics,factory,生産統計
factory.production_stats_note,factory,すべてのレートは1分あたりで表示されます。正味 = 生産 - 消費。
factory.production_summary,factory,概要
factory.raw_material,factory,原料
factory.raw_materials,factory,原材料
factory.recipe,factory,レシピ
factory.redo,factory,やり直す
factory.requires,factory,必要
factory.reset_view,factory,ビューをリセット
factory.rotate,factory,回転
factory.rotate_building,factory,建物を回転
factory.rotate_ccw,factory,反時計回りに回転
factory.rotate_cw,factory,時計回りに回転
factory.save,factory,保存
factory.save_name,factory,名前
factory.save_online,factory,オンライン保存
factory.saved_games,factory,保存されたゲーム
factory.select_building,factory,建物を選択...
factory.select_item,factory,アイテムを選択...
factory.select_output,factory,出力を選択
factory.select_recipe,factory,レシピを選択
factory.set_output,factory,出力を設定
factory.set_recipe,factory,レシピを設定
factory.settings,factory,設定
factory.sim_fast,factory,高速 (2x)
factory.sim_faster,factory,超高速 (4x)
factory.sim_normal,factory,通常 (1x)
factory.sim_paused,factory,一時停止
factory.sim_speed,factory,速度
factory.state_clogged,factory,出力ブロック
factory.state_idle,factory,非アクティブ
factory.state_producing,factory,生産中
factory.state_unlinked,factory,入力接続なし
factory.state_waiting,factory,入力待ち
factory.status,factory,ステータス
factory.suggestion_add_building,factory,これらのレシピのいずれかを持つ新しい建物を追加し、消費者に接続します
factory.suggestions_to_fix_deficits,factory,不足を修正するための提案
factory.surplus,factory,余剰
factory.theoretical,factory,理論値
factory.thumbnail_preview,factory,プレビュー
factory.title,factory,工場プランナー
factory.total_buildings,factory,稼働中の建物
factory.travel_time,factory,移動時間
factory.undo,factory,元に戻す
factory.unlimited,factory,無制限
factory.update_save,factory,セーブを更新
factory.view_compact,factory,コンパクト表示
factory.view_grid,factory,グリッド表示
factory.view_list,factory,リスト表示
factory.view_mode,factory,表示モード
factory.visibility_private,factory,非公開
factory.visibility_private_desc,factory,自分だけが見れます
factory.visibility_public,factory,公開
factory.visibility_public_desc,factory,コミュニティブループリントに表示
factory.your_online_saves,factory,あなたのオンラインセーブ
factory.zoom_in,factory,ズームイン
factory.zoom_out,factory,ズームアウト
factory_plans.all_time,factory_plans,All Time
factory_plans.back_to_browse,factory_plans,Back to All Blueprints
factory_plans.be_first_to_share,factory_plans,Be the first to share a blueprint for
factory_plans.blueprint_found,factory_plans,blueprint found
factory_plans.blueprint_name,factory_plans,Blueprint Name
factory_plans.blueprints_found,factory_plans,blueprints found
factory_plans.browse_crafting_blueprints,factory_plans,Browse community factory blueprints for crafting
factory_plans.buildings,factory_plans,Buildings
factory_plans.buildings_used,factory_plans,Buildings Used
factory_plans.by,factory_plans,by
factory_plans.comments,factory_plans,Comments
factory_plans.confirm_delete,factory_plans,Are you sure you want to delete
factory_plans.create_blueprint,factory_plans,Create Blueprint
factory_plans.create_first_blueprint,factory_plans,Create your first factory blueprint to share with the community!
factory_plans.create_new,factory_plans,Create New
factory_plans.delete_error,factory_plans,Failed to delete blueprint
factory_plans.description,factory_plans,Browse and share community AIC factory blueprints for Arknights: Endfield
factory_plans.description_label,factory_plans,Description
factory_plans.full_description,factory_plans,Full Description
factory_plans.full_description_hint,factory_plans,Detailed guide for your blueprint (optional)
factory_plans.game_stage,factory_plans,Game Stage
factory_plans.grid_size,factory_plans,Grid size
factory_plans.how_to_craft,factory_plans,How to Craft
factory_plans.ingame_code,factory_plans,In-Game Code
factory_plans.ingame_code_hint,factory_plans,Optional: Your in-game factory sharing code
factory_plans.ingame_code_label,factory_plans,In-Game Sharing Code
factory_plans.ingame_region,factory_plans,Server Region
factory_plans.inputs,factory_plans,Inputs
factory_plans.latest,factory_plans,Latest
factory_plans.load_in_planner,factory_plans,Load in Planner
factory_plans.loading_blueprint,factory_plans,Loading blueprint...
factory_plans.make_private,factory_plans,Make Private
factory_plans.make_public,factory_plans,Make Public
factory_plans.manage_your_blueprints,factory_plans,Manage your shared factory blueprints
factory_plans.most_liked,factory_plans,Most Liked
factory_plans.my_blueprints,factory_plans,My Blueprints
factory_plans.net_power,factory_plans,Net Power
factory_plans.no_blueprints,factory_plans,No Blueprints Yet
factory_plans.no_blueprints_yet,factory_plans,No Blueprints Yet
factory_plans.no_external_inputs,factory_plans,No external inputs required
factory_plans.not_found,factory_plans,Blueprint Not Found
factory_plans.not_found_desc,factory_plans,This blueprint may have been deleted or made private.
factory_plans.open_planner,factory_plans,Open Factory Planner
factory_plans.outputs,factory_plans,Outputs
factory_plans.popular,factory_plans,Most Popular
factory_plans.power_consumption,factory_plans,Consumption
factory_plans.power_generation,factory_plans,Generation
factory_plans.private,factory_plans,Private
factory_plans.production,factory_plans,Production
factory_plans.production_preview,factory_plans,Production Preview
factory_plans.production_summary,factory_plans,Production Summary
factory_plans.public,factory_plans,Public
factory_plans.region,factory_plans,Region
factory_plans.save_blueprint,factory_plans,Save Blueprint
factory_plans.saving,factory_plans,Saving...
factory_plans.search_placeholder,factory_plans,Search blueprints...
factory_plans.share_blueprint,factory_plans,Share Blueprint
factory_plans.share_description,factory_plans,Share your factory layout with the community
factory_plans.short_description,factory_plans,Short Description
factory_plans.short_description_hint,factory_plans,Brief description shown on cards (max 200 chars)
factory_plans.sort_latest,factory_plans,Latest
factory_plans.sort_popular,factory_plans,Popular
factory_plans.tags,factory_plans,Tags
factory_plans.tags_hint,factory_plans,Select up to 3 tags
factory_plans.this_month,factory_plans,This Month
factory_plans.this_week,factory_plans,This Week
factory_plans.thumbnail_preview,factory_plans,Thumbnail Preview
factory_plans.title,factory_plans,AIC Factory Blueprints
factory_plans.toggle_error,factory_plans,Failed to update visibility
factory_plans.total_buildings,factory_plans,Total buildings
factory_plans.update_blueprint,factory_plans,Update Blueprint
factory_plans.video_guide,factory_plans,Video Guide
factory_plans.visibility,factory_plans,Visibility
factory_plans.visibility_private,factory_plans,Private - Only you can see
factory_plans.visibility_public,factory_plans,Public - Anyone can see
factory_plans.youtube_url,factory_plans,YouTube Video URL
factory_plans.youtube_url_hint,factory_plans,Optional video guide
guides.features_title,guides,学べる内容
home.ascension_planner_desc,home,素材追跡でキャラクターと武器のアップグレードを計画
home.browse_blueprints,home,Browse Community Blueprints
home.character_builds,home,キャラクタービルド
home.character_planner_desc,home,キャラクターの進行とリソースを計画
home.character_showcase_desc,home,コミュニティからのキャラクタービルドを共有して発見
home.characters_desc,home,すべてのエンドフィールドキャラクターの詳細情報とコミュニティディスカッションを閲覧
home.check_out_tools,home,私のツールをチェック！
home.codes.copied,home,コピーしました！
home.codes.copy,home,コードをコピー
home.codes.ends_in,home,終了まで
home.codes.expired,home,期限切れ
home.codes.how_to_redeem,home,引き換え方法：ゲーム内で [設定] > [プラットフォーム＆アカウント] > [交換コード]
home.codes.no_expiration,home,期限なし
home.codes.tap_to_copy,home,タップでコピー
home.codes.title,home,シリアルコード
home.coming_soon,home,まもなく
home.community,home,コミュニティ
home.community_builds_desc,home,コミュニティのキャラクタービルドを共有して探索
home.community_plans_desc,home,コミュニティの工場プランを共有して探索
home.equipment_desc,home,装備セットとそのボーナスを発見
home.essences_desc,home,武器エッセンスとその効果を発見
home.events.ended,home,終了
home.events.ends_in,home,終了まで
home.events.left,home,残り
home.events.not_confirmed,home,未確認
home.events.starts_in,home,開始まで
home.events.title,home,イベント
home.factory_blueprints,home,AIC Factory Blueprints
home.factory_blueprints_desc,home,Browse and share community AIC factory blueprints
home.factory_planner_desc,home,工場のレイアウトを簡単に計画して最適化
home.factory_short,home,
home.factory_simulator,home,工場シミュレーター
home.fun_tools,home,楽しみとシミュレーション
home.guides_desc,home,包括的なガイドでゲームメカニクスと戦略を学ぶ
home.headhunt_tracker_desc,home,ヘッドハントの引きと天井カウンターを追跡
home.interactive_map_desc,home,インタラクティブマップで世界を探索
home.login_register,home,ログイン / 登録
home.planner_desc,home,インタラクティブ工場グリッドプランナーを開く
home.planners,home,
home.popular_builds,home,人気のキャラクタービルド
home.popular_builds_desc,home,コミュニティで最も人気のあるキャラクタービルドを発見
home.simulators,home,
home.site_description,home,アークナイツ：エンドフィールドプレイヤーのための最高にクールなツール＆ユーティリティコレクション。
home.summon_simulator_desc,home,楽しいガチャシミュレーター、ラックリーダーボード付き！
home.toolbox,home,ツールボックス
home.toolbox_desc,home,ツールとユーティリティのコレクションを探索する
home.tools,home,ツール
home.valley_iv_desc,home,Valley IV地域を探索
home.view_all,home,すべて見る
home.weapons_desc,home,すべての武器タイプとその統計を探索
home.welcome_to,home,ようこそ
home.wuling_desc,home,武陵地域を探索
home.your_profile,home,あなたのプロフィール
map.activate,map,アクティベート
map.amber_rice,map,アンバーライス
map.battles,map,戦闘エンカウンター
map.category_battles,map,戦闘エンカウント
map.category_chests,map,宝箱
map.category_collectibles,map,収集品
map.category_daily_instances,map,デイリーインスタンス
map.category_dungeons,map,ダンジョン
map.category_ether,map,エーテル資源
map.category_factory,map,ファクトリーPOI
map.category_mining_formations,map,鉱脈
map.category_mining_points,map,採掘ポイント
map.category_narrative,map,ストーリー断片
map.category_other,map,その他のPOI
map.category_plants,map,植物素材
map.category_rare_minerals,map,レア鉱物
map.category_terminals,map,ターミナル
map.category_travel,map,ファストトラベル
map.challenge,map,チャレンジ
map.challenge_entrance,map,チャレンジ入口
map.chest,map,宝箱
map.chest_high_tier,map,高級宝箱
map.chest_locked,map,鍵付き宝箱
map.chest_normal,map,通常の宝箱
map.clear_all,map,クリア
map.clear_search,map,検索をクリア
map.click_to_explore,map,クリックして探索
map.close,map,閉じる
map.collectible,map,収集品
map.collectibles,map,収集品
map.communication_terminal,map,通信端末
map.coordinates,map,座標
map.daily_dungeon,map,デイリーダンジョン
map.dungeon,map,ダンジョン
map.dungeon_entrance,map,ダンジョン入口
map.dungeon_exit,map,ダンジョン出口
map.enemies,map,敵
map.enemy_encounter,map,敵遭遇
map.energy_point,map,エネルギーポイント
map.ether_recycle,map,
map.fast_travel,map,ファストトラベル
map.fast_travel_point,map,ファストトラベルポイント
map.feature_battles_desc,map,ダンジョン入口、チャレンジポイント、ボスの場所
map.feature_battles_title,map,戦闘エンカウンター
map.feature_chests_desc,map,すべての宝箱の位置を見つけて追跡 - 通常、ロック、高級宝箱
map.feature_chests_title,map,宝箱
map.feature_collectibles_desc,map,ストーリーフラグメント、ターミナル、収集ポイントの場所
map.feature_collectibles_title,map,収集品
map.feature_filtering_desc,map,タイプ、レベル、地域で興味ポイントをフィルタリング
map.feature_filtering_title,map,高度なフィルタリング
map.feature_filters_desc,map,カテゴリ別にPOIをフィルタリングし、特定のリソースに集中。
map.feature_filters_title,map,高度なフィルター
map.feature_gathering_desc,map,キノコ、花、その他の植物資源の採集場所を発見。
map.feature_gathering_title,map,採集場所
map.feature_mining_desc,map,鉱石ノード、鉱脈、レア鉱物の場所
map.feature_mining_title,map,採掘ポイント
map.feature_poi_desc,map,移動ポイント、ターミナル、ダンジョン、ストーリーフラグメントを探索。
map.feature_poi_title,map,関心ポイント
map.feature_tracking_desc,map,収集したアイテムをマークし、マップ上の探索進捗を追跡。
map.feature_tracking_title,map,進捗追跡
map.feature_travel_desc,map,ゲーム内のすべてのファストトラベルポイントマップ
map.feature_travel_title,map,ファストトラベル
map.features_subtitle,map,すべての重要な場所を追跡
map.features_title,map,すべての隅を探索
map.filter,map,フィルターと検索
map.filters,map,フィルター
map.glowbug,map,グローバグ
map.hub_area,map,拠点エリア
map.interactive_object,map,インタラクティブオブジェクト
map.layer,map,レイヤー
map.layers,map,マップレイヤー
map.legend,map,凡例
map.level,map,レベル
map.level_ranges,map,レベル範囲
map.loading,map,マップデータを読み込み中...
map.mark_arrow,map,マーク矢印
map.mark_fac_unlocker,map,ファクトリーアンロッカー
map.mechanism,map,仕掛け
map.mineral_copper,map,銅
map.mineral_iron,map,鉄
map.mineral_originium,map,源石
map.mineral_quartz,map,石英
map.mineral_special_metal,map,特殊金属
map.narrative_fragment,map,断片
map.no_results,map,ポイント・オブ・インタレストが見つかりません
map.poi_details,map,POI詳細
map.poi_types,map,POIタイプ
map.pois_visible,map,個のPOI表示中
map.rare_mineral,map,レア鉱物
map.rare_prefix,map,レア
map.reading_terminal,map,閲覧端末
map.recommended_level,map,推奨レベル
map.redjade_ginseng,map,紅玉人参
map.reed_rye,map,リードライ
map.region,map,地域
map.region_talos_ii,map,タロⅡ
map.region_valley_iv,map,四号谷地マップ
map.region_wuling,map,五陵マップ
map.report_issues,map,Discord コミュニティで問題やアイデアを報告
map.reset_view,map,ビューをリセット
map.rewards,map,報酬
map.scorchbug,map,スコーチバグ
map.search_placeholder,map,ポイント・オブ・インタレストを検索...
map.select_all,map,すべて
map.select_layer,map,レイヤーを選択
map.select_region,map,地域を選択
map.show_all,map,すべて表示
map.special_locations,map,特別な場所
map.terminal,map,ターミナル
map.title,map,インタラクティブマップ
map.travel_point,map,
map.type,map,タイプ
map.view_point,map,展望ポイント
map.warning_terminal,map,警告端末
map.welcome_subtitle,map,明日方舟：終末地探検の究極のパートナー。すべての宝箱、採掘ポイント、収集品、興味ポイントを見つけましょう。
map.wip_message,map,インタラクティブマップは現在開発中です。Discord コミュニティに参加して問題を報告したり、アイデアを共有してください！
map.wip_title,map,開発中
map.zoom_in,map,ズームイン
map.zoom_out,map,ズームアウト
nav.achievement_tracker,nav,
nav.achievement_tracker_short,nav,
nav.ascension_planner,nav,昇進プランナー
nav.character_planner,nav,キャラクタープランナー
nav.character_showcase,nav,キャラクターショーケース
nav.characters,nav,キャラクター
nav.community_blueprints,nav,Community Blueprints
nav.community_builds,nav,コミュニティビルド
nav.community_plans,nav,コミュニティプラン
nav.discord,nav,コミュニティに参加
nav.factory_planner,nav,工場プランナー
nav.guides,nav,ガイド
nav.headhunt_short,nav,
nav.headhunt_tracker,nav,ヘッドハントトラッカー
nav.home,nav,ホーム
nav.interactive_map,nav,インタラクティブマップ
nav.planner,nav,プランナー
nav.profile,nav,プロフィール
nav.recipes,nav,レシピ
nav.summon_simulator,nav,召喚シミュレーター
nav.weapon_essence_solver,nav,Essence Solver
nav.weapon_essences,nav,武器エッセンス
nav.weapons,nav,武器
notification.deleted,notification,削除しました
notification.error,notification,エラーが発生しました
notification.loaded,notification,読み込みました
notification.saved,notification,保存しました
reactions.authentication_required,reactions,認証が必要です
reactions.dislike,reactions,よくない
reactions.like,reactions,いいね
reactions.login_required,reactions,このコンテンツに反応するにはログインしてください。
summon.amazing_pull,summon,驚きの引き！{count}体の六星を獲得！1位になる可能性があります！リーダーボードに提出？
summon.amazing_pull_prompt,summon,驚きの引き！{count}体の六星を獲得！リーダーボードに提出しますか？
summon.animation_in_progress,summon,アニメーション実行中...
summon.auth_error,summon,認証エラー。再度ログインしてください。
summon.average,summon,平均
summon.average_joe,summon,平凡な人
summon.average_rarity,summon,平均レアリティ
summon.average_title,summon,完璧にバランスが取れています。
summon.base_six_star_rate,summon,基本6★確率：{rate}%
summon.best_session,summon,最高の10連：
summon.better_five_star,summon,より良い結果！あなたの{count}体の五星は以前のベスト{previous}を超えました！リーダーボードに提出？
summon.better_score,summon,より良い結果！あなたのスコア{current}は以前のベスト{previous}を超えました！リーダーボードに提出？
summon.blessed_by_rng,summon,RNGに祝福されている
summon.blessed_title,summon,あなたは幸運に恵まれています！
summon.character_collection,summon,キャラクターコレクション
summon.character_pool,summon,キャラクタープール
summon.characters_available,summon,{count}人のキャラクターが利用可能
summon.collection_progress,summon,コレクション：
summon.collection_ratio,summon,{current} / {total}キャラクター
summon.complete_character_list,summon,利用可能なすべてのキャラクターの完全なリストと個別排出率
summon.counted_message,summon,あなたの召喚結果はリーダーボードにカウントされます。丘の王ロールを争おう！
summon.counter_resets,summon,5★または6★を獲得するとカウンターがリセット
summon.current_pity_counter,summon,現在の天井カウンター：
summon.current_rate,summon,現在の確率：{rate}%
summon.current_rate_with_bonus,summon,現在の確率：{rate}% (+{bonus}% ボーナス)
summon.current_six_star_rate,summon,現在の6★率
summon.cursed_by_rng,summon,RNGに呪われている
summon.cursed_title,summon,ガチャの神があなたをテストしています...
summon.description,summon,ガチャ中毒を満たそう！サイコロを振って、現実的なドロップ率で捕らえにくい6★キャラクターを追いかけよう。「あと1回10連、誓います！」
summon.discord_linked,summon,Discord連携済み - 優勝すればロールがもらえます！
summon.discord_warning,summon,リーダーボードに提出できますが、Discordをリンクせずに勝ってもロールは獲得できません！
summon.download_image,summon,画像をダウンロード
summon.drop_rates,summon,召喚ドロップ率
summon.drop_rates_by_rarity,summon,レアリティ別排出率
summon.each_rate,summon,~{rate}% 各
summon.expected_rate,summon,期待値：{rate}%
summon.first_six_star,summon,最初の6★：
summon.first_six_star_pulls,summon,{count}回引き
summon.five_star_guarantee,summon,5★保証システム
summon.five_star_pity_counter,summon,5★天井カウンター
summon.five_star_rate,summon,5★レート
summon.four_star_rate,summon,4★レート
summon.fun_stats,summon,面白い統計
summon.gacha_hell,summon,ガチャ地獄
summon.gacha_hell_title,summon,あなたの運がすぐに改善されますように...
summon.generating_image,summon,画像を生成中...
summon.guaranteed_at,summon,{threshold}回召喚で6★確定
summon.guaranteed_five_star,summon,5★+を獲得せずに{threshold}回召喚ごとに5★以上を保証
summon.individual_character_rates,summon,個別キャラクター排出率
summon.leaderboard_description,summon,今週のベスト10引き（毎週月曜日にリセット）
summon.leaderboard_discord_reward,summon,1位のプレイヤーは{site} Discordで「丘の王」ロールを獲得！
summon.leaderboard_title,summon,週間リーダーボード
summon.least_pulled_character,summon,最も引いてないキャラクター
summon.least_pulled_six_star,summon,最も引いてない6★
summon.legendary_luck,summon,伝説的な幸運
summon.legendary_title,summon,RNGの神があなたに微笑んでいます！
summon.link_discord_profile,summon,ロールを受け取るにはプロフィールでDiscordアカウントを連携してください！
summon.link_discord_reminder,summon,ロールを受け取るためにDiscordアカウントを連携することをお忘れなく！
summon.loading_leaderboard,summon,リーダーボードを読み込み中...
summon.logged_in,summon,ログイン済み
summon.login_to_save,summon,結果を保存するにはログイン
summon.lucky,summon,ラッキー！
summon.lucky_charm,summon,ラッキーチャーム
summon.lucky_title,summon,幸運は勇者に味方する！
summon.most_pulled_character,summon,最も引いたキャラクター
summon.most_pulled_six_star,summon,最も引いた6★
summon.new_record,summon,新記録！あなたの{count}体の六星は以前のベスト{previous}を超えました！リーダーボードに提出？
summon.new_record_submitted,summon,新記録！あなたのスコア{score}がリーダーボードに提出されました！
summon.next_guaranteed,summon,次の召喚で5★以上を確定！
summon.next_guarantees_five_star,summon,次の召喚で5★以上を確定！
summon.next_guarantees_six_star,summon,次の召喚で6★確定！
summon.nice_pull,summon,良い引き！
summon.no_history,summon,まだ召喚履歴がありません。最初の召喚を実行してここに結果を表示してください！
summon.not_counted_warning,summon,あなたの召喚結果はリーダーボードにカウントされません。
summon.not_logged_in,summon,未ログイン
summon.not_logged_in_message,summon,ログインしていなかったのは残念です！この引きはトップ10に入ることができました。
summon.not_owned,summon,未所持
summon.novice_description,summon,統計を表示するには最初の召喚を実行してください！
summon.novice_summoner,summon,初心者サモナー
summon.on_leaderboard,summon,リーダーボード#{placement}位
summon.owned_count,summon,{count}×
summon.perform_10x,summon,10回召喚/ヘッドハントを実行
summon.pity_active,summon,天井システム稼働中！+{bonus}%ボーナス率
summon.pity_active_bonus,summon,天井発動中：+{bonus}%ボーナス
summon.pity_bonus,summon,天井ボーナス
summon.pity_counter,summon,天井カウンター
summon.pity_resets,summon,6★を獲得すると天井が完全にリセット
summon.pity_starts_at,summon,天井は{threshold}回召喚から開始：1回ごとに+{increase}%
summon.pity_system,summon,天井システム（6★）
summon.pool_description,summon,召喚プールのすべての利用可能なキャラクターをレアリティ別に閲覧
summon.profile_error,summon,プロフィールが読み込まれていません。もう一度お試しください。
summon.pulled_count,summon,{count}体引いた
summon.pulled_times,summon,{count}回引いた
summon.pulls_until_guaranteed_five_star,summon,5★確定までの引き回数
summon.rarity_breakdown,summon,レアリティ内訳
summon.rate,summon,{rate}%率
summon.recent_description,summon,あなたの最新の10回召喚/ヘッドハント結果
summon.recent_summons,summon,最近の召喚
summon.record_beaten,summon,新記録！あなたのスコア{current}は以前のベスト{previous}を超えました！
summon.record_holder,summon,記録保持者
summon.reset_confirm,summon,すべての召喚/ヘッドハント統計をリセットしてもよろしいですか？この操作は元に戻せません。
summon.reset_stats,summon,すべての統計をリセット
summon.reset_warning,summon,これによりすべての召喚履歴が完全に削除されます
summon.result_preview,summon,召喚/ヘッドハント結果プレビュー
summon.session_preview,summon,召喚/ヘッドハントセッションプレビュー
summon.share_result,summon,召喚/ヘッドハント結果を共有
summon.share_session,summon,召喚/ヘッドハントセッションを共有
summon.six_star_rate,summon,6★レート
summon.six_star_resets_counter,summon,6★を獲得するとこのカウンターもリセット
summon.six_stars_count,summon,{count}体の六星
summon.slightly_unlucky,summon,ちょっと不運
summon.slightly_unlucky_title,summon,もっと良くなる可能性があります...
summon.star_characters,summon,{rarity}星キャラクター
summon.stats_description,summon,あなたのガチャの旅を追跡し、どれだけラッキーか見てみよう！
summon.stats_title,summon,あなたの召喚統計
summon.submit,summon,リーダーボードに提出
summon.submit_failed,summon,リーダーボードへの提出に失敗しました。もう一度お試しください。
summon.submit_qualifier,summon,あなたの召喚結果はリーダーボードの資格があります！
summon.submit_success,summon,あなたの召喚結果がリーダーボードに提出されました！
summon.submit_to_leaderboard,summon,リーダーボードに提出？
summon.submitting,summon,提出中...
summon.summoned_on,summon,{site}で召喚
summon.summoning,summon,10キャラクターを召喚/ヘッドハント中...
summon.summons_until_guaranteed,summon,5★確定まであと{count}回召喚！
summon.summons_without_five_star,summon,5★+なしの召喚回数：
summon.summons_without_five_star_plus,summon,5★+なしの召喚回数
summon.table_character,summon,キャラクター
summon.table_drop_rate,summon,排出率
summon.table_profession,summon,職業
summon.table_rarity,summon,レアリティ
summon.table_type,summon,タイプ
summon.title,summon,召喚/ヘッドハントシミュレーター
summon.total_pulls,summon,総召喚回数
summon.total_value,summon,合計値
summon.unique_characters,summon,ユニークキャラクター
summon.unlucky,summon,不運
summon.very_lucky,summon,超ラッキー！
summon.very_unlucky,summon,超不運
summon.view_profile,summon,プロフィールを表示
summon.warning_until_guaranteed,summon,5★確定まであと{count}回召喚！
summon.your_stats,summon,あなたの統計
theme.dark,theme,ダーク
theme.dark_desc,theme,エンドフィールドツール ダークテーマ
theme.high_contrast,theme,高コントラスト
theme.light,theme,ライト
theme.light_desc,theme,エンドフィールドツール ライトテーマ
theme.navy,theme,ネイビー
weapons.attack,weapons,攻撃力
weapons.attack_growth,weapons,攻撃力成長
weapons.attack_stats,weapons,攻撃ステータス
weapons.best_characters,weapons,最適キャラクター
weapons.best_weapons,weapons,最適な武器
weapons.breakthrough,weapons,突破
weapons.breakthrough_level,weapons,突破レベル
weapons.compatible_characters,weapons,対応キャラクター
weapons.compatible_characters_desc,weapons,この武器は同じ武器タイプのキャラクターが装備できます。
weapons.compatible_weapons,weapons,対応武器
weapons.description,weapons,説明
weapons.effects,weapons,効果
weapons.level_up_requirements,weapons,レベルアップ要件
weapons.max_level,weapons,最大レベル
weapons.no_skills,weapons,スキルデータなし
weapons.passive_attribute,weapons,パッシブ属性
weapons.potential_skill,weapons,ポテンシャルスキル
weapons.results,weapons,武器が見つかりました
weapons.search,weapons,武器を検索...
weapons.skill_level,weapons,レベル
weapons.skill_levels_unlocked,weapons,スキルレベル解放
weapons.skills,weapons,スキル
weapons.skills_talents,weapons,スキル＆タレント
weapons.special_attribute,weapons,特殊属性
weapons.stage,weapons,ステージ {stage}
weapons.stat_increase,weapons,ステータス上昇
weapons.view_compatible_characters,weapons,対応キャラクターを表示
