Key,Module,Translation
factory.power_warning,factory,电力不足！
factory.produced,factory,生产/分钟
factory.produced_by,factory,生产者
factory.producing,factory,正在生产
factory.production_chain,factory,生产链
factory.production_depth,factory,生产深度
factory.production_flow,factory,生产流程
factory.production_flows,factory,生产流程
factory.production_imbalance,factory,生产不平衡
factory.production_rate,factory,生产速率
factory.production_statistics,factory,生产统计
factory.production_stats_note,factory,所有速率以每分钟显示。净值 = 生产 - 消耗。
factory.production_summary,factory,摘要
factory.raw_material,factory,原材料
factory.raw_materials,factory,原材料
factory.recipe,factory,配方
factory.redo,factory,重做
factory.requires,factory,需要
factory.reset_view,factory,重置视图
factory.rotate,factory,旋转
factory.rotate_building,factory,旋转建筑
factory.rotate_ccw,factory,逆时针旋转
factory.rotate_cw,factory,顺时针旋转
factory.save,factory,保存
factory.save_name,factory,名称
factory.save_online,factory,在线保存
factory.saved_games,factory,已保存的游戏
factory.select_building,factory,选择建筑
factory.select_item,factory,选择物品...
factory.select_output,factory,选择输出
factory.select_recipe,factory,选择配方
factory.set_output,factory,设置输出
factory.set_recipe,factory,设置配方
factory.settings,factory,设置
factory.sim_fast,factory,快速 (2x)
factory.sim_faster,factory,更快 (4x)
factory.sim_normal,factory,正常 (1x)
factory.sim_paused,factory,已暂停
factory.sim_speed,factory,速度
factory.state_clogged,factory,输出阻塞
factory.state_idle,factory,未激活
factory.state_producing,factory,生产中
factory.state_unlinked,factory,无输入连接
factory.state_waiting,factory,等待输入
factory.status,factory,状态
factory.suggestion_add_building,factory,添加一个带有这些配方之一的新建筑并将其连接到消费者
factory.suggestions_to_fix_deficits,factory,修复赤字的建议
factory.surplus,factory,盈余
factory.theoretical,factory,理论值
factory.thumbnail_preview,factory,预览
factory.title,factory,工厂规划器
factory.total_buildings,factory,活跃建筑
factory.travel_time,factory,传输时间
factory.undo,factory,撤销
factory.unlimited,factory,无限
factory.update_save,factory,更新存档
factory.view_compact,factory,紧凑视图
factory.view_grid,factory,网格视图
factory.view_list,factory,列表视图
factory.view_mode,factory,视图模式
factory.visibility_private,factory,私密
factory.visibility_private_desc,factory,仅自己可见
factory.visibility_public,factory,公开
factory.visibility_public_desc,factory,在社区蓝图中可见
factory.your_online_saves,factory,您的在线存档
factory.zoom_in,factory,放大
factory.zoom_out,factory,缩小
factory_plans.all_time,factory_plans,All Time
factory_plans.back_to_browse,factory_plans,Back to All Blueprints
factory_plans.be_first_to_share,factory_plans,Be the first to share a blueprint for
factory_plans.blueprint_found,factory_plans,blueprint found
factory_plans.blueprint_name,factory_plans,Blueprint Name
factory_plans.blueprints_found,factory_plans,blueprints found
factory_plans.browse_crafting_blueprints,factory_plans,Browse community factory blueprints for crafting
factory_plans.buildings,factory_plans,Buildings
factory_plans.buildings_used,factory_plans,Buildings Used
factory_plans.by,factory_plans,by
factory_plans.comments,factory_plans,Comments
factory_plans.confirm_delete,factory_plans,Are you sure you want to delete
factory_plans.create_blueprint,factory_plans,Create Blueprint
factory_plans.create_first_blueprint,factory_plans,Create your first factory blueprint to share with the community!
factory_plans.create_new,factory_plans,Create New
factory_plans.delete_error,factory_plans,Failed to delete blueprint
factory_plans.description,factory_plans,Browse and share community AIC factory blueprints for Arknights: Endfield
factory_plans.description_label,factory_plans,Description
factory_plans.full_description,factory_plans,Full Description
factory_plans.full_description_hint,factory_plans,Detailed guide for your blueprint (optional)
factory_plans.game_stage,factory_plans,Game Stage
factory_plans.grid_size,factory_plans,Grid size
factory_plans.how_to_craft,factory_plans,How to Craft
factory_plans.ingame_code,factory_plans,In-Game Code
factory_plans.ingame_code_hint,factory_plans,Optional: Your in-game factory sharing code
factory_plans.ingame_code_label,factory_plans,In-Game Sharing Code
factory_plans.ingame_region,factory_plans,Server Region
factory_plans.inputs,factory_plans,Inputs
factory_plans.latest,factory_plans,Latest
factory_plans.load_in_planner,factory_plans,Load in Planner
factory_plans.loading_blueprint,factory_plans,Loading blueprint...
factory_plans.make_private,factory_plans,Make Private
factory_plans.make_public,factory_plans,Make Public
factory_plans.manage_your_blueprints,factory_plans,Manage your shared factory blueprints
factory_plans.most_liked,factory_plans,Most Liked
factory_plans.my_blueprints,factory_plans,My Blueprints
factory_plans.net_power,factory_plans,Net Power
factory_plans.no_blueprints,factory_plans,No Blueprints Yet
factory_plans.no_blueprints_yet,factory_plans,No Blueprints Yet
factory_plans.no_external_inputs,factory_plans,No external inputs required
factory_plans.not_found,factory_plans,Blueprint Not Found
factory_plans.not_found_desc,factory_plans,This blueprint may have been deleted or made private.
factory_plans.open_planner,factory_plans,Open Factory Planner
factory_plans.outputs,factory_plans,Outputs
factory_plans.popular,factory_plans,Most Popular
factory_plans.power_consumption,factory_plans,Consumption
factory_plans.power_generation,factory_plans,Generation
factory_plans.private,factory_plans,Private
factory_plans.production,factory_plans,Production
factory_plans.production_preview,factory_plans,Production Preview
factory_plans.production_summary,factory_plans,Production Summary
factory_plans.public,factory_plans,Public
factory_plans.region,factory_plans,Region
factory_plans.save_blueprint,factory_plans,Save Blueprint
factory_plans.saving,factory_plans,Saving...
factory_plans.search_placeholder,factory_plans,Search blueprints...
factory_plans.share_blueprint,factory_plans,Share Blueprint
factory_plans.share_description,factory_plans,Share your factory layout with the community
factory_plans.short_description,factory_plans,Short Description
factory_plans.short_description_hint,factory_plans,Brief description shown on cards (max 200 chars)
factory_plans.sort_latest,factory_plans,Latest
factory_plans.sort_popular,factory_plans,Popular
factory_plans.tags,factory_plans,Tags
factory_plans.tags_hint,factory_plans,Select up to 3 tags
factory_plans.this_month,factory_plans,This Month
factory_plans.this_week,factory_plans,This Week
factory_plans.thumbnail_preview,factory_plans,Thumbnail Preview
factory_plans.title,factory_plans,AIC Factory Blueprints
factory_plans.toggle_error,factory_plans,Failed to update visibility
factory_plans.total_buildings,factory_plans,Total buildings
factory_plans.update_blueprint,factory_plans,Update Blueprint
factory_plans.video_guide,factory_plans,Video Guide
factory_plans.visibility,factory_plans,Visibility
factory_plans.visibility_private,factory_plans,Private - Only you can see
factory_plans.visibility_public,factory_plans,Public - Anyone can see
factory_plans.youtube_url,factory_plans,YouTube Video URL
factory_plans.youtube_url_hint,factory_plans,Optional video guide
guides.features_title,guides,你将学到什么
home.ascension_planner_desc,home,规划角色和武器升级，追踪材料
home.browse_blueprints,home,Browse Community Blueprints
home.character_builds,home,角色配装
home.character_planner_desc,home,规划您的角色进度和资源
home.character_showcase_desc,home,分享和发现来自社区的角色配置
home.characters_desc,home,浏览所有终末地角色的完整详细信息和社区讨论
home.check_out_tools,home,看看我的工具！
home.codes.copied,home,已复制！
home.codes.copy,home,复制代码
home.codes.ends_in,home,结束于
home.codes.expired,home,已过期
home.codes.how_to_redeem,home,兑换方式：游戏内进入 [设置] > [平台与账号] > [兑换码]
home.codes.no_expiration,home,永久有效
home.codes.tap_to_copy,home,点击复制
home.codes.title,home,兑换码
home.coming_soon,home,即将推出
home.community,home,社区
home.community_builds_desc,home,分享和探索社区角色构建
home.community_plans_desc,home,与社区分享和探索工厂计划
home.equipment_desc,home,探索装备套装及其奖励
home.essences_desc,home,发现武器精华及其效果
home.events.ended,home,已结束
home.events.ends_in,home,结束于
home.events.left,home,剩余
home.events.not_confirmed,home,未确认
home.events.starts_in,home,开始于
home.events.title,home,活动
home.factory_blueprints,home,AIC Factory Blueprints
home.factory_blueprints_desc,home,Browse and share community AIC factory blueprints
home.factory_planner_desc,home,轻松规划和优化您的工厂布局
home.factory_short,home,
home.factory_simulator,home,工厂模拟器
home.fun_tools,home,趣味与模拟
home.guides_desc,home,通过全面指南学习游戏机制和策略
home.headhunt_tracker_desc,home,追踪您的招募次数和保底计数器
home.interactive_map_desc,home,使用交互式地图探索世界
home.login_register,home,登录 / 注册
home.planner_desc,home,打开交互式工厂网格规划器
home.planners,home,
home.popular_builds,home,热门角色配装
home.popular_builds_desc,home,发现社区中最受欢迎的角色配装
home.simulators,home,
home.site_description,home,为明日方舟：终末地玩家打造的最酷工具与实用程序合集。
home.summon_simulator_desc,home,有趣的抽卡模拟器，附带运气排行榜！
home.toolbox,home,工具箱
home.toolbox_desc,home,探索我们的工具和实用程序集合
home.tools,home,工具
home.valley_iv_desc,home,探索Valley IV地区
home.view_all,home,查看全部
home.weapons_desc,home,探索所有武器类型及其属性
home.welcome_to,home,欢迎来到
home.wuling_desc,home,探索武陵地区
home.your_profile,home,您的资料
map.activate,map,激活
map.amber_rice,map,琥珀米
map.battles,map,战斗遭遇
map.category_battles,map,战斗遭遇
map.category_chests,map,宝箱
map.category_collectibles,map,收藏品
map.category_daily_instances,map,每日副本
map.category_dungeons,map,地下城
map.category_ether,map,以太资源
map.category_factory,map,工厂点位
map.category_mining_formations,map,矿脉
map.category_mining_points,map,采矿点
map.category_narrative,map,故事碎片
map.category_other,map,其他兴趣点
map.category_plants,map,植物材料
map.category_rare_minerals,map,稀有矿物
map.category_terminals,map,终端
map.category_travel,map,快速旅行
map.challenge,map,挑战
map.challenge_entrance,map,挑战入口
map.chest,map,宝箱
map.chest_high_tier,map,高级宝箱
map.chest_locked,map,上锁的宝箱
map.chest_normal,map,普通宝箱
map.clear_all,map,清除
map.clear_search,map,清除搜索
map.click_to_explore,map,点击探索
map.close,map,关闭
map.collectible,map,收集品
map.collectibles,map,收集品
map.communication_terminal,map,通讯终端
map.coordinates,map,坐标
map.daily_dungeon,map,每日副本
map.dungeon,map,地下城
map.dungeon_entrance,map,地下城入口
map.dungeon_exit,map,地下城出口
map.enemies,map,敌人
map.enemy_encounter,map,敌人遭遇
map.energy_point,map,能量点
map.ether_recycle,map,
map.fast_travel,map,快速旅行
map.fast_travel_point,map,快速旅行点
map.feature_battles_desc,map,地下城入口、挑战点和首领位置
map.feature_battles_title,map,战斗遭遇
map.feature_chests_desc,map,寻找并追踪所有宝箱位置 - 普通、上锁和高级宝箱
map.feature_chests_title,map,宝箱
map.feature_collectibles_desc,map,故事碎片、终端和收集点位置
map.feature_collectibles_title,map,收藏品
map.feature_filtering_desc,map,按类型、等级和区域筛选兴趣点
map.feature_filtering_title,map,高级筛选
map.feature_filters_desc,map,按类别筛选兴趣点，专注于特定资源或收集品。
map.feature_filters_title,map,高级筛选
map.feature_gathering_desc,map,发现植物采集点，包括蘑菇、花卉和其他植物资源。
map.feature_gathering_title,map,采集点
map.feature_mining_desc,map,矿石节点、矿脉和稀有矿物位置
map.feature_mining_title,map,采矿点
map.feature_poi_desc,map,探索所有兴趣点，包括传送点、终端、副本和故事碎片。
map.feature_poi_title,map,兴趣点
map.feature_tracking_desc,map,标记已收集的物品并追踪您在地图上的探索进度。
map.feature_tracking_title,map,进度追踪
map.feature_travel_desc,map,游戏内所有快速旅行点地图
map.feature_travel_title,map,快速旅行
map.features_subtitle,map,追踪所有重要位置
map.features_title,map,探索每个角落
map.filter,map,筛选与搜索
map.filters,map,筛选
map.glowbug,map,荧光虫
map.hub_area,map,中心区域
map.interactive_object,map,互动对象
map.layer,map,图层
map.layers,map,地图图层
map.legend,map,图例
map.level,map,关卡
map.level_ranges,map,等级范围
map.loading,map,正在加载地图数据...
map.mark_arrow,map,标记箭头
map.mark_fac_unlocker,map,工厂解锁器
map.mechanism,map,机关
map.mineral_copper,map,铜矿
map.mineral_iron,map,铁矿
map.mineral_originium,map,源石
map.mineral_quartz,map,石英
map.mineral_special_metal,map,特殊金属
map.narrative_fragment,map,碎片
map.no_results,map,未找到兴趣点
map.poi_details,map,兴趣点详情
map.poi_types,map,兴趣点类型
map.pois_visible,map,个可见兴趣点
map.rare_mineral,map,稀有矿物
map.rare_prefix,map,稀有
map.reading_terminal,map,阅读终端
map.recommended_level,map,推荐等级
map.redjade_ginseng,map,红玉参
map.reed_rye,map,芦苇黑麦
map.region,map,区域
map.region_talos_ii,map,塔卫二
map.region_valley_iv,map,四号谷地地图
map.region_wuling,map,五陵地图
map.report_issues,map,在 Discord 社区中报告问题和想法
map.reset_view,map,重置视图
map.rewards,map,奖励
map.scorchbug,map,焦虫
map.search_placeholder,map,搜索兴趣点...
map.select_all,map,全部
map.select_layer,map,选择图层
map.select_region,map,选择区域
map.show_all,map,显示全部
map.special_locations,map,特殊地点
map.terminal,map,终端
map.title,map,互动地图
map.travel_point,map,
map.type,map,类型
map.view_point,map,观景点
map.warning_terminal,map,警告终端
map.welcome_subtitle,map,探索明日方舟：终末地的终极伙伴。寻找所有宝箱、采矿点、收藏品和兴趣点。
map.wip_message,map,互动地图正在开发中。加入我们的 Discord 社区报告问题或分享您的想法！
map.wip_title,map,开发中
map.zoom_in,map,放大
map.zoom_out,map,缩小
nav.achievement_tracker,nav,
nav.achievement_tracker_short,nav,
nav.ascension_planner,nav,突破规划器
nav.character_planner,nav,角色规划器
nav.character_showcase,nav,角色展示
nav.characters,nav,角色
nav.community_blueprints,nav,Community Blueprints
nav.community_builds,nav,社区配置
nav.community_plans,nav,社区计划
nav.discord,nav,加入社区
nav.factory_planner,nav,工厂规划器
nav.guides,nav,指南
nav.headhunt_short,nav,
nav.headhunt_tracker,nav,招募追踪器
nav.home,nav,主页
nav.interactive_map,nav,互动地图
nav.planner,nav,规划器
nav.profile,nav,个人资料
nav.recipes,nav,配方
nav.summon_simulator,nav,招募模拟器
nav.weapon_essence_solver,nav,Essence Solver
nav.weapon_essences,nav,武器精华
nav.weapons,nav,武器
notification.deleted,notification,删除成功
notification.error,notification,发生错误
notification.loaded,notification,加载成功
notification.saved,notification,保存成功
reactions.authentication_required,reactions,需要身份验证
reactions.dislike,reactions,踩
reactions.like,reactions,点赞
reactions.login_required,reactions,请登录以对此内容作出反应。
summon.amazing_pull,summon,惊人的抽卡！您获得了{count}个六星！这可能是第一名！提交到排行榜？
summon.amazing_pull_prompt,summon,惊人的抽卡！您获得了{count}个六星！要提交到排行榜吗？
summon.animation_in_progress,summon,动画进行中...
summon.auth_error,summon,身份验证错误。请重新登录。
summon.average,summon,平均
summon.average_joe,summon,普通人
summon.average_rarity,summon,平均稀有度
summon.average_title,summon,完美平衡，万物应如此。
summon.base_six_star_rate,summon,基础6★概率：{rate}%
summon.best_session,summon,最佳十连：
summon.better_five_star,summon,更好的结果！您的{count}个五星超越了之前的最佳{previous}！提交到排行榜？
summon.better_score,summon,更好的结果！您的得分{current}超越了之前的最佳{previous}！提交到排行榜？
summon.blessed_by_rng,summon,被RNG祝福
summon.blessed_title,summon,你被幸运之神眷顾了！
summon.character_collection,summon,角色收藏
summon.character_pool,summon,角色池
summon.characters_available,summon,{count}个可用角色
summon.collection_progress,summon,收藏进度：
summon.collection_ratio,summon,{current} / {total}个角色
summon.complete_character_list,summon,完整的可用角色列表及单个掉落率
summon.counted_message,summon,您的招募结果将计入排行榜。争夺山丘之王角色！
summon.counter_resets,summon,获得任何5★或6★时计数器重置
summon.current_pity_counter,summon,当前保底计数器：
summon.current_rate,summon,当前概率：{rate}%
summon.current_rate_with_bonus,summon,当前概率：{rate}% (+{bonus}% 加成)
summon.current_six_star_rate,summon,当前6★概率
summon.cursed_by_rng,summon,被RNG诅咒
summon.cursed_title,summon,抽卡之神在考验你...
summon.description,summon,满足您的抽卡瘾！掷骰子追逐那些难以捉摸的6★角色，真实掉落率。'再来一次十连，我发誓！'
summon.discord_linked,summon,Discord已关联 - 如果您获胜，您将获得角色！
summon.discord_warning,summon,您仍可以提交到排行榜，但如果没有关联Discord，获胜后将无法获得角色！
summon.download_image,summon,下载图片
summon.drop_rates,summon,招募掉落率
summon.drop_rates_by_rarity,summon,按稀有度划分的掉落率
summon.each_rate,summon,~{rate}% 每个
summon.expected_rate,summon,期望：{rate}%
summon.first_six_star,summon,首个6★于：
summon.first_six_star_pulls,summon,{count}次招募
summon.five_star_guarantee,summon,5★保底系统
summon.five_star_pity_counter,summon,5★保底计数器
summon.five_star_rate,summon,5★掉落率
summon.four_star_rate,summon,4★掉落率
summon.fun_stats,summon,趣味统计
summon.gacha_hell,summon,抽卡地狱
summon.gacha_hell_title,summon,愿你的运气很快好转...
summon.generating_image,summon,正在生成图片...
summon.guaranteed_at,summon,第{threshold}次招募时保证获得6★
summon.guaranteed_five_star,summon,每{threshold}次未获得5★+时保证获得5★或更高
summon.individual_character_rates,summon,单个角色掉落率
summon.leaderboard_description,summon,本周前10名最佳十连（每周一重置）
summon.leaderboard_discord_reward,summon,第1名玩家将获得{site} Discord上的'山丘之王'角色！
summon.leaderboard_title,summon,每周排行榜
summon.least_pulled_character,summon,最少招募的角色
summon.least_pulled_six_star,summon,最少招募的6★
summon.legendary_luck,summon,传说级幸运
summon.legendary_title,summon,RNG之神眷顾着你！
summon.link_discord_profile,summon,在您的个人资料中关联您的Discord账户以获得角色！
summon.link_discord_reminder,summon,别忘了关联您的Discord账户以获得角色！
summon.loading_leaderboard,summon,正在加载排行榜...
summon.logged_in,summon,已登录
summon.login_to_save,summon,登录以保存您的结果
summon.lucky,summon,幸运！
summon.lucky_charm,summon,幸运符
summon.lucky_title,summon,幸运青睐勇者！
summon.most_pulled_character,summon,最常招募的角色
summon.most_pulled_six_star,summon,最常招募的6★
summon.new_record,summon,新纪录！您的{count}个六星超越了之前的最佳{previous}！提交到排行榜？
summon.new_record_submitted,summon,新纪录！您的得分{score}已提交到排行榜！
summon.next_guaranteed,summon,下一次招募保证获得5★或更高！
summon.next_guarantees_five_star,summon,下一次招募保证获得5★或更高！
summon.next_guarantees_six_star,summon,下一次招募保证获得6★！
summon.nice_pull,summon,不错的抽卡！
summon.no_history,summon,还没有招募历史。进行您的首次招募以在此处查看结果！
summon.not_counted_warning,summon,您的招募结果不会计入排行榜。
summon.not_logged_in,summon,未登录
summon.not_logged_in_message,summon,真可惜您没有登录！这次抽卡本可以进入前10名。
summon.not_owned,summon,未拥有
summon.novice_description,summon,进行您的首次招募以查看统计！
summon.novice_summoner,summon,新手召唤师
summon.on_leaderboard,summon,排行榜第{placement}名
summon.owned_count,summon,{count}×
summon.perform_10x,summon,进行10次招募/寻访
summon.pity_active,summon,保底系统激活！+{bonus}%加成率
summon.pity_active_bonus,summon,保底激活中：+{bonus}%加成
summon.pity_bonus,summon,保底加成
summon.pity_counter,summon,保底计数器
summon.pity_resets,summon,获得6★时保底完全重置
summon.pity_starts_at,summon,保底从第{threshold}次招募开始：每次+{increase}%
summon.pity_system,summon,保底系统（6★）
summon.pool_description,summon,浏览招募池中的所有可用角色，按稀有度组织
summon.profile_error,summon,配置文件未加载。请重试。
summon.pulled_count,summon,已招募{count}个
summon.pulled_times,summon,已招募{count}次
summon.pulls_until_guaranteed_five_star,summon,距离保底5★的次数
summon.rarity_breakdown,summon,稀有度分布
summon.rate,summon,{rate}%概率
summon.recent_description,summon,您最近的10次招募/寻访结果
summon.recent_summons,summon,最近的招募
summon.record_beaten,summon,新纪录！您的得分{current}超越了之前的最佳{previous}！
summon.record_holder,summon,纪录保持者
summon.reset_confirm,summon,您确定要重置所有招募/寻访统计数据吗？此操作无法撤消。
summon.reset_stats,summon,重置所有统计
summon.reset_warning,summon,这将永久删除您的所有招募历史
summon.result_preview,summon,招募/寻访结果预览
summon.session_preview,summon,招募/寻访会话预览
summon.share_result,summon,分享您的招募/寻访结果
summon.share_session,summon,分享招募/寻访会话
summon.six_star_rate,summon,6★掉落率
summon.six_star_resets_counter,summon,获得6★也会重置此计数器
summon.six_stars_count,summon,{count}个六星
summon.slightly_unlucky,summon,有点倒霉
summon.slightly_unlucky_title,summon,情况可以更好...
summon.star_characters,summon,{rarity}星角色
summon.stats_description,summon,追踪您的抽卡之旅，看看您有多幸运！
summon.stats_title,summon,您的招募统计
summon.submit,summon,提交到排行榜
summon.submit_failed,summon,提交到排行榜失败。请重试。
summon.submit_qualifier,summon,您的招募结果符合排行榜资格！
summon.submit_success,summon,您的招募结果已提交到排行榜！
summon.submit_to_leaderboard,summon,提交到排行榜？
summon.submitting,summon,正在提交...
summon.summoned_on,summon,在{site}上招募
summon.summoning,summon,正在招募/寻访10个角色...
summon.summons_until_guaranteed,summon,距离保底5★还有{count}次招募！
summon.summons_without_five_star,summon,未获得5★+的招募次数：
summon.summons_without_five_star_plus,summon,未获得5★+的招募次数
summon.table_character,summon,角色
summon.table_drop_rate,summon,掉落率
summon.table_profession,summon,职业
summon.table_rarity,summon,稀有度
summon.table_type,summon,类型
summon.title,summon,招募/寻访模拟器
summon.total_pulls,summon,总招募次数
summon.total_value,summon,总价值
summon.unique_characters,summon,独特角色
summon.unlucky,summon,倒霉
summon.very_lucky,summon,非常幸运！
summon.very_unlucky,summon,非常倒霉
summon.view_profile,summon,查看您的资料
summon.warning_until_guaranteed,summon,距离保底5★还有{count}次招募！
summon.your_stats,summon,您的统计
theme.dark,theme,深色
theme.dark_desc,theme,终末之地工具深色主题
theme.high_contrast,theme,高对比度
theme.light,theme,浅色
theme.light_desc,theme,终末之地工具浅色主题
theme.navy,theme,海军蓝
weapons.attack,weapons,攻击力
weapons.attack_growth,weapons,攻击力成长
weapons.attack_stats,weapons,攻击属性
weapons.best_characters,weapons,最佳装备角色
weapons.best_weapons,weapons,最佳武器
weapons.breakthrough,weapons,突破
weapons.breakthrough_level,weapons,突破等级
weapons.compatible_characters,weapons,兼容角色
weapons.compatible_characters_desc,weapons,此武器可以装备给使用相同武器类型的角色。
weapons.compatible_weapons,weapons,兼容武器
weapons.description,weapons,描述
weapons.effects,weapons,效果
weapons.level_up_requirements,weapons,升级要求
weapons.max_level,weapons,最大等级
weapons.no_skills,weapons,无技能数据
weapons.passive_attribute,weapons,被动属性
weapons.potential_skill,weapons,潜能技能
weapons.results,weapons,找到武器
weapons.search,weapons,搜索武器...
weapons.skill_level,weapons,等级
weapons.skill_levels_unlocked,weapons,技能等级解锁
weapons.skills,weapons,技能
weapons.skills_talents,weapons,技能与天赋
weapons.special_attribute,weapons,特殊属性
weapons.stage,weapons,阶段 {stage}
weapons.stat_increase,weapons,属性提升
weapons.view_compatible_characters,weapons,查看兼容角色
